community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:NgKqcTE9c71Ot4PsAWNq6N3IOLA=,S0,5.178451538085938E-4,D,143.88.3.10,59958,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730442008007749E9,CzRWli1NQQqdVFO2G1,2024-11-01T06:20:08.007Z,none,none,False,none
1:T4i9UF+UJ5opjmG39hS77DfPl54=,S0,5.005571126937866,D,143.88.8.11,36428,143.88.255.10,53,false,false,0,128,240,4,udp,0,0,0,dns,1.730442006780608E9,Cr5qk43sgetmXi7H79,2024-11-01T06:20:06.780Z,none,none,False,none
1:r7HkjemqL2NnXIM6fPi6r8hbtu0=,S0,4.870891571044922E-4,D,143.88.2.18,53212,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730442020650014E9,CrRua24xJvwQgp52j,2024-11-01T06:20:20.650Z,none,none,False,none
1:1wNkMU2CP0IKUj70R8lYLUIYNRM=,SF,0.0012030601501464844,Dd,143.88.0.18,14420,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442024492733E9,CFBeF74JqCR8zuZBia,2024-11-01T06:20:24.492Z,none,none,False,none
1:cuFQtmMchCHxt49pA2X+QzS2OLc=,SF,0.003056049346923828,Dd,143.88.1.22,46700,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442046829864E9,CS1YCH1r42eWR5qm03,2024-11-01T06:20:46.829Z,none,none,False,none
1:5h/zZsx9Py77K5bLML10xLhhA/Y=,SF,0.0011081695556640625,Dd,143.88.0.2,63891,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.73044207698079E9,CYZmDNxxAEd73E7kf,2024-11-01T06:21:16.980Z,none,none,False,none
1:pKvidI0byHYREoX5X44oOe9258c=,SF,0.0037910938262939453,Dd,143.88.1.22,43193,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442077057865E9,C13sbT2WoZmBZoG01f,2024-11-01T06:21:17.057Z,none,none,False,none
1:/RsLrELedsDYWifsn9jjWm/rjY8=,SF,8.559226989746094E-4,Dd,143.88.0.18,11716,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73044208505167E9,CaaKvlzJegTiieVoj,2024-11-01T06:21:25.051Z,none,none,False,none
1:BXVIopIpj8gS51/WrC2QAfFPgqE=,SF,4.3511390686035156E-4,Dd,143.88.0.18,47231,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442085066206E9,CFttJd33LpzztZypx1,2024-11-01T06:21:25.066Z,none,none,False,none
1:Lv0UfbwG2I4LgwvjhtUfMLGH2RY=,SF,7.920265197753906E-4,Dd,143.88.0.2,25604,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442107336269E9,CpY1zz3j8kxqwgNZM8,2024-11-01T06:21:47.336Z,none,none,False,none
1:1V0FJHYWXLCgVBzPfPEBm/55aQE=,SF,9.6893310546875E-4,Dd,143.88.0.50,123,143.88.255.1,123,false,false,0,48,76,1,udp,48,76,1,ntp,1.730442059541801E9,Ckeik63LLaFXtDYhY8,2024-11-01T06:20:59.541Z,none,none,False,none
1:+fsbswk6ye0mQcSpNQdNWCMCeIc=,S0,3.0301358699798584,S,143.88.11.11,46444,143.88.255.10,53,false,false,0,0,368,6,tcp,0,0,0,,1.730442115147751E9,CZ00gF1jkQa1kRWwE7,2024-11-01T06:21:55.147Z,none,none,False,none
1:mFDgyMKu/XsW/kdCZ5XI6Xm3/9w=,SF,0.0043599605560302734,Dd,143.88.5.10,33877,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442115240309E9,C8lqqj2vGoy66dojN5,2024-11-01T06:21:55.240Z,none,none,False,none
1:hNHwWZKu5v/DGBUGe1pOoh1zPAg=,SF,4.4798851013183594E-4,Dd,143.88.0.18,19125,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442115291769E9,CueXG94kKTeXU3K2Qg,2024-11-01T06:21:55.291Z,none,none,False,none
1:gr/wakGoK5NkcQjlS951FJ1qJQU=,SF,0.00109100341796875,Dd,143.88.0.18,28690,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442115367113E9,C0FjdD10V9qzkazJEc,2024-11-01T06:21:55.367Z,none,none,False,none
1:hXeXfl8su3/IqWTCg59ewnxrVJE=,SF,0.0018301010131835938,Dd,143.88.0.2,35626,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442137617576E9,C4HzRc3qVzhLU8VMyi,2024-11-01T06:22:17.617Z,none,none,False,none
1:GE9Tpw31E0Xf+veufnD/xb6HU7s=,SF,6.849765777587891E-4,Dd,143.88.0.2,5744,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442137603313E9,Cos7cg1GKOsRwYU9uj,2024-11-01T06:22:17.603Z,none,none,False,none
1:DJKDQTo8kL8jJYbzWvpoxUFQX80=,S0,1.1110305786132812E-4,D,143.88.6.10,47385,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730442143099315E9,CqimuR3dStxNC3ARFc,2024-11-01T06:22:23.099Z,none,none,False,none
1:pAgelnQ4+BLdPSfIP3IqafWbCEk=,SF,0.0010509490966796875,Dd,143.88.0.18,3623,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730442145534195E9,CAomZT2T9qqr43WUch,2024-11-01T06:22:25.534Z,none,none,False,none
1:s9hJ9u5dOQgIcUHAcAtQT2AX85A=,SF,0.003771066665649414,Dd,143.88.5.10,40186,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442145584358E9,CdQXe919NPTLuIrKwe,2024-11-01T06:22:25.584Z,none,none,False,none
1:2dYvc6UlUct5UwDFf6agkHH7HH0=,S0,1.850128173828125E-4,D,143.88.3.10,45321,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730442158164806E9,C72MqZ2A1hXDeeqIXd,2024-11-01T06:22:38.164Z,none,none,False,none
1:lQGBmSb02NbPPHcEvxEGWzrYmSI=,SF,0.005242109298706055,Dd,143.88.1.22,42736,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442167695004E9,C9Wb9b1ktUULtPsee1,2024-11-01T06:22:47.695Z,none,none,False,none
1:OEV8O5vCzmOojW+MVHKKBjBMfZI=,SF,0.0010628700256347656,Dd,143.88.0.18,9280,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.73044220613489E9,CwlaBc1DZsLpiiisNe,2024-11-01T06:23:26.134Z,none,none,False,none
1:q/waYQhntbCh8znSvpDlWlOgcE0=,S0,4.909038543701172E-4,S,143.88.12.13,44318,143.88.255.10,53,false,false,0,0,120,2,tcp,0,0,0,,1.730442225338964E9,CHJHHs2zRpUer9zCoc,2024-11-01T06:23:45.338Z,none,none,False,none
1:MdFEBAdaUZtqFZshuv/HXPnfmvk=,S0,4.00430703163147,D,143.88.9.14,137,143.88.9.255,137,false,false,0,200,312,4,udp,0,0,0,dns,1.730442241695281E9,CR4l5z1NU9RD9JepQ6,2024-11-01T06:24:01.695Z,none,none,False,none
1:ulY8fHSOWOvWvALA6sq2DWFqmO4=,SF,0.0010039806365966797,Dd,143.88.0.18,20547,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442266656122E9,CaQdnb2yZzCutDVVJh,2024-11-01T06:24:26.656Z,none,none,False,none
1:Jps0WxDNl6sKVvCy/fyJTujAFUs=,SF,9.930133819580078E-4,Dd,143.88.0.18,48347,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730442266537156E9,C3U9uKXZ1FMCtZmW8,2024-11-01T06:24:26.537Z,none,none,False,none
1:a7+2NlWqQqKTrpvun5Y2vbGDjuo=,S0,5.669593811035156E-4,D,143.88.4.10,54812,143.88.255.10,53,false,false,0,64,120,2,udp,0,0,0,dns,1.730442270690934E9,CetDDE2HnsEoomjPrf,2024-11-01T06:24:30.690Z,none,none,False,none
1:+hptCGZWDVx5A2xgBbfanX4YuQ0=,SF,0.0036590099334716797,Dd,143.88.1.22,44611,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442288806544E9,CklVM54OCvks67ieL,2024-11-01T06:24:48.806Z,none,none,False,none
1:MxRKhya+ThQ4FdXODb4l4oBHcow=,SF,7.841587066650391E-4,Dd,143.88.0.2,40537,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442288732117E9,CON4a92XinCGALI4g1,2024-11-01T06:24:48.732Z,none,none,False,none
1:c0BUyE+YdZhebDLMZc0VALVTe0o=,SF,9.059906005859375E-4,Dd,143.88.0.2,23772,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730442288785722E9,CIFttL3AcbfsaHThgk,2024-11-01T06:24:48.785Z,none,none,False,none
1:0c6S8c6EPs3De8pHBL8NvJj/u50=,S0,3.8313865661621094E-4,D,143.88.9.13,35570,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730442298913539E9,C9gHc25Wr776nJC4k,2024-11-01T06:24:58.913Z,none,none,False,none
1:9Af2TrqiP+QMJDClKJ383+lLMjg=,SF,3.4880638122558594E-4,Dd,143.88.0.2,13271,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442319011804E9,Cybo1a3bpEFs2UEJcl,2024-11-01T06:25:19.011Z,none,none,False,none
1:dJNKtrr0k8zo7avMWm79ZZYPs2c=,SF,9.839534759521484E-4,Dd,143.88.0.2,39741,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73044231904534E9,C4H3NM31TWB3eoFJZ5,2024-11-01T06:25:19.045Z,none,none,False,none
1:C1S+NusN6OxyN0v8WTird2uWaZ0=,SF,0.0011010169982910156,Dd,143.88.0.2,36736,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442318969541E9,CB2ejj2HpgDSgvNyr5,2024-11-01T06:25:18.969Z,none,none,False,none
1:BTWEDnQ9duJu6eo9GR5SBhLuqb0=,SF,0.0013988018035888672,Dd,143.88.0.18,33884,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442327051175E9,CeyBiFLb4ZuieXvu2,2024-11-01T06:25:27.051Z,none,none,False,none
1:ALsVNoFIa47JtXbe1JHDyw8I9BQ=,SF,0.0010828971862792969,Dd,143.88.0.18,42669,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442327006647E9,CnGv5q3RNun32Z56n,2024-11-01T06:25:27.006Z,none,none,False,none
1:ak5+yHHzw73pBUKcz+H2IJkiOHg=,S0,4.260540008544922E-4,D,143.88.13.13,55339,143.88.255.10,53,false,false,0,96,152,2,udp,0,0,0,dns,1.730442342722312E9,CsgrlA3yQ3C1sdtAo,2024-11-01T06:25:42.722Z,none,none,False,none
1:IB0/L6qzTMqk6Vk4GTBtUVNRjaU=,S0,5.006314992904663,D,143.88.3.10,49290,143.88.255.10,53,false,false,0,188,300,4,udp,0,0,0,dns,1.7304423383521E9,CNEDlwwyVV66MtbXd,2024-11-01T06:25:38.352Z,none,none,False,none
1:fogAeTC887ODyIVir6rJJeOvWn8=,SF,0.0011219978332519531,Dd,143.88.0.2,16431,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442349256583E9,CMhX4819d3VP2x6Apj,2024-11-01T06:25:49.256Z,none,none,False,none
1:ZpEXCk1eVtrwW2HlrabMgEyNjPw=,SF,0.0029609203338623047,Dd,143.88.0.2,6480,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442349178774E9,CIBcMG1ervco7cvS7b,2024-11-01T06:25:49.178Z,none,none,False,none
1:j4YbXVGWjVT3FKcyn7hwM9jAWI4=,SF,9.410381317138672E-4,Dd,143.88.0.18,34319,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442357372554E9,CMDWd84TWotQuuiEOf,2024-11-01T06:25:57.372Z,none,none,False,none
1:tazqOqlJabqB9SQo0fWk3/OPwa8=,S0,,D,143.88.255.11,38393,8.8.4.4,53,false,false,0,,72,1,udp,,0,0,dns,1.7304423734623E9,CD0iqAgVIx9vrTmH7,2024-11-01T06:26:13.462Z,none,none,False,none
1:bFZ8simM7DXZ85Huj42J20Shdng=,S0,4.799365997314453E-4,D,143.88.14.14,54012,143.88.255.10,53,false,false,0,96,152,2,udp,0,0,0,dns,1.73044237463842E9,C6UdVG3E7L7Txs6eP,2024-11-01T06:26:14.638Z,none,none,False,none
1:/++fTMhiiQLzC+XMt3azdPPbs6M=,S0,5.006310939788818,D,143.88.13.13,34473,143.88.255.10,53,false,false,0,192,304,4,udp,0,0,0,dns,1.730442367749944E9,Cr0WzL2SCqdExRRPg3,2024-11-01T06:26:07.749Z,none,none,False,none
1:gaPr76PzpzJySl9Y3lZm+ILikS8=,SF,8.461475372314453E-4,Dd,143.88.0.2,17014,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442379530058E9,CTvmQx2YcbIjdAU30g,2024-11-01T06:26:19.530Z,none,none,False,none
1:XuS2Px/Lqe9IU1Ud4ntJRmodd7s=,SF,4.429817199707031E-4,Dd,143.88.0.2,6243,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.73044237954161E9,CmYcoo1HZsD9KCW1Hi,2024-11-01T06:26:19.541Z,none,none,False,none
1:y8zzny/fMasNq8DO8rdu/cmHyP8=,SF,0.0036830902099609375,Dd,143.88.1.22,44209,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442379502133E9,Cp2viy42tTh2OP0d9l,2024-11-01T06:26:19.502Z,none,none,False,none
1:DwNl7zXjYvMzW2kXeIGcCWVVDxY=,SF,8.699893951416016E-4,Dd,143.88.0.18,32836,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730442387596779E9,Cw8qv33MAYVeuKDiOc,2024-11-01T06:26:27.596Z,none,none,False,none
1:3ti1BMW+IK8aEYWc9A3YqYguIW0=,SF,0.0012140274047851562,Dd,143.88.0.18,34981,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442417911691E9,ChVFsB4IqViBVJtl5j,2024-11-01T06:26:57.911Z,none,none,False,none
1:U927wW95umoZ0GagyDqq2Bqc3sc=,S0,3.0317978858947754,S,143.88.2.18,36998,143.88.255.10,53,false,false,0,0,368,6,tcp,0,0,0,,1.730442431092292E9,CkBZP42AINVAYoMfF5,2024-11-01T06:27:11.092Z,none,none,False,none
1:2OT/0Tl2waAVZ4YpgTJ2XyvCTEY=,S0,2.548694610595703E-4,S,143.88.13.13,48358,143.88.255.10,53,false,false,0,0,120,2,tcp,0,0,0,,1.730442444904999E9,CB7VZ49SKP0cfb3N1,2024-11-01T06:27:24.904Z,none,none,False,none
1:ng4qGrmywOnUy+omySwsMLEwL5E=,SF,0.0035910606384277344,Dd,143.88.1.22,58316,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442440096845E9,CaBcol4AToYp9GZyYg,2024-11-01T06:27:20.096Z,none,none,False,none
1:L4pg3bcyljt/WbVJw3Pwc67Y9IA=,SF,4.200935363769531E-4,Dd,143.88.0.2,65511,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442440007321E9,CuuoJp1NlVQuStnlhg,2024-11-01T06:27:20.007Z,none,none,False,none
1:MlKp8SOOUiajgNCTJl1gcEncWY0=,SF,0.0012178421020507812,Dd,143.88.0.18,15600,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.73044244800114E9,CyC4j51mPUssjclSY7,2024-11-01T06:27:28.001Z,none,none,False,none
1:Up+cSSk7vgGvQhAZkHz3F/vJjoU=,SF,0.0010390281677246094,Dd,143.88.0.18,23564,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442448018133E9,CLD5Yq29VZdRnOiuT4,2024-11-01T06:27:28.018Z,none,none,False,none
1:hfwgCbWsj/Ta2b/4dETUeHNMz3g=,SF,0.0010819435119628906,Dd,143.88.0.2,57398,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442470236465E9,CmuXmR2nHNvdMmilz6,2024-11-01T06:27:50.236Z,none,none,False,none
1:rRGgjFA/ik107yqFxdskKGSKHbk=,SF,8.509159088134766E-4,Dd,143.88.0.18,33270,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442478284166E9,ChduIBXuduE7qXEVh,2024-11-01T06:27:58.284Z,none,none,False,none
1:30ulatbN3L3g8+CgAgGEUVfWmLo=,SF,0.0034339427947998047,Dd,143.88.5.10,38613,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442478419506E9,CDnudP2n5kmFlp5Lxf,2024-11-01T06:27:58.419Z,none,none,False,none
1:WNEjx9jzL2Bc6lINdUbUexYGbNE=,S0,3.991127014160156E-4,S,143.88.9.13,50208,143.88.255.10,53,false,false,0,0,120,2,tcp,0,0,0,,1.730442491194237E9,CBzJAa2SNBtnOIItd5,2024-11-01T06:28:11.194Z,none,none,False,none
1:CvzLvPBNi+V0nPjdCdOkWj4gXCM=,S0,5.004070043563843,D,143.88.11.14,42990,143.88.255.10,53,false,false,0,296,520,8,udp,0,0,0,dns,1.730442500228711E9,CtJqQs19O35FLC3Udc,2024-11-01T06:28:20.228Z,none,none,False,none
1:sBQ2/B6X8yQaXUWxiHPYcCCyxXI=,SF,8.261203765869141E-4,Dd,143.88.0.18,23567,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442538802805E9,CSTnte2ED1ZYZYwPV6,2024-11-01T06:28:58.802Z,none,none,False,none
1:00Agu21jYq0p28+nLAk8O/e+294=,SF,4.1103363037109375E-4,Dd,143.88.0.2,1772,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442561011555E9,CQ0MEoRgVkash2Jsg,2024-11-01T06:29:21.011Z,none,none,False,none
1:RmW13laXCf8ay93hp9PtQ4MV+gM=,SF,4.4417381286621094E-4,Dd,143.88.0.2,15317,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442561018844E9,CgLVrz3mUhbB8i5wJ6,2024-11-01T06:29:21.018Z,none,none,False,none
1:xQNRVaKgR64fK8iYVTZlFbQpmU8=,SF,9.930133819580078E-4,Dd,143.88.0.18,33606,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442569097487E9,CzHPWp3OXU0qV71Rld,2024-11-01T06:29:29.097Z,none,none,False,none
1:EAFoDsrW8yhTh/I3CCI0HjmLxC4=,SF,0.0010809898376464844,Dd,143.88.0.18,28836,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442569015522E9,CeZIkpaTPPEoB6B88,2024-11-01T06:29:29.015Z,none,none,False,none
1:NRAHLcFvZGpWjiHfGbdpKTFjDTc=,SF,0.004488945007324219,Dd,143.88.5.10,35782,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442599298868E9,CkPDOJ3qrhaxsqRLql,2024-11-01T06:29:59.298Z,none,none,False,none
1:k9FcAWbzGm4L5SF0XmJ2gsapFH0=,S0,,D,143.88.255.11,40389,8.8.4.4,53,false,false,0,,72,1,udp,,0,0,dns,1.730442622942931E9,C4qyqP9DLbc3VgkId,2024-11-01T06:30:22.942Z,none,none,False,none
1:ezqiYOxEy7oJejEUn1v77OpzA+0=,S0,,D,143.88.255.11,47604,8.8.4.4,53,false,false,0,,71,1,udp,,0,0,dns,1.730442623527202E9,CaygUH10fS6zGf3BX7,2024-11-01T06:30:23.527Z,none,none,False,none
1:OheKJTbLrX/18lF5lMdoqG2T6A0=,SF,8.559226989746094E-4,Dd,143.88.0.18,26325,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442629660612E9,C1tnMD3q1ViWVRoJ4j,2024-11-01T06:30:29.660Z,none,none,False,none
1:hg1VhTWMLstyDAcTZW3K9vlnD8I=,S0,5.14984130859375E-4,D,143.88.12.13,40793,143.88.255.10,53,false,false,0,64,120,2,udp,0,0,0,dns,1.730442633688104E9,CfPBaN2AORDXM6JQJ2,2024-11-01T06:30:33.688Z,none,none,False,none
1:NAtxxi+6UpDfcjbSAySfPf15C8c=,SF,0.0011429786682128906,Dd,143.88.0.2,58228,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442651704154E9,CkUeG9454UEWnmoGX4,2024-11-01T06:30:51.704Z,none,none,False,none
1:vBqOU2EZ0nvLUZcjqWd2l/bddPw=,SF,0.0013079643249511719,Dd,143.88.0.18,3221,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442659875236E9,C3i5bszAZUvSYG6H2,2024-11-01T06:30:59.875Z,none,none,False,none
1:vl6nV77IQaVZy/grif8nMD0+wFc=,S0,,D,143.88.255.11,51916,8.8.4.4,53,false,false,0,,71,1,udp,,0,0,dns,1.730442662204344E9,Cv8oUy4yl0VHQbizZf,2024-11-01T06:31:02.204Z,none,none,False,none
1:bIjMhnXer1vgb9pwvFlFHAPdxi0=,S0,5.004964113235474,D,143.88.12.13,56780,143.88.255.10,53,false,false,0,128,240,4,udp,0,0,0,dns,1.730442658715689E9,C3A2BA1WD4hZttG8Vf,2024-11-01T06:30:58.715Z,none,none,False,none
1:KAH9FEpTYuXjcXTxebGJMkTUqSc=,SF,8.759498596191406E-4,Dd,143.88.0.18,49261,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.73044269013902E9,CS4D0H3kqKLOPSnK18,2024-11-01T06:31:30.139Z,none,none,False,none
1:7yeCW++XjEH/cCV0AoLe7C/z5W8=,S0,3.1304359436035156E-4,S,143.88.3.10,48486,143.88.255.10,53,false,false,0,0,120,2,tcp,0,0,0,,1.730442700773478E9,CT50Vr1G9Udv0ZUAsc,2024-11-01T06:31:40.773Z,none,none,False,none
1:CUHmEz1SSZduW0INJH5Se5xsyn8=,S0,,D,143.88.0.22,20374,143.88.0.221,53,false,false,0,,66,1,udp,,0,0,dns,1.730442703041789E9,CQIPfu3Lv8PtHUNRT4,2024-11-01T06:31:43.041Z,none,none,False,none
1:YlwiCzCKs9WJIBJpE5im9AM5200=,S0,5.005558967590332,D,143.88.7.10,56267,143.88.255.10,53,false,false,0,288,512,8,udp,0,0,0,dns,1.730442701272114E9,CkE9Rg3Xvm10J1DLy2,2024-11-01T06:31:41.272Z,none,none,False,none
1:5ujVaYGeWx6tB2pyLwqKzwnjsT8=,SF,3.8695335388183594E-4,Dd,143.88.0.2,34331,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442712225949E9,CEfDNc4icV2syTuEv9,2024-11-01T06:31:52.225Z,none,none,False,none
1:QarWfHJ5dX/GdIa3RnNau5TswrU=,SF,0.0012578964233398438,Dd,143.88.0.18,44976,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442720257157E9,C7qUj34Ki13QtAWnsh,2024-11-01T06:32:00.257Z,none,none,False,none
1:hH+82vQXu1Hy7lZO1tTejMnesmk=,SF,0.0011680126190185547,Dd,143.88.0.18,12285,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442720353587E9,C3lmiE3IQ8AXsi1Qdc,2024-11-01T06:32:00.353Z,none,none,False,none
1:IukyoZ33VoPOvy4h93hN/mhdMJA=,S0,4.470348358154297E-4,D,143.88.12.13,37942,143.88.255.10,53,false,false,0,96,152,2,udp,0,0,0,dns,1.730442723782395E9,CbMfKu4wYukVfHw3Ql,2024-11-01T06:32:03.782Z,none,none,False,none
1:2RsQOFb8NdVjiEsblhpzofl0/xo=,SF,0.014175176620483398,Dd,143.88.1.22,45191,143.88.1.1,53,false,false,0,281,449,6,udp,281,449,6,dns,1.730442742449447E9,C99fgF2Tv0OnyTt8V7,2024-11-01T06:32:22.449Z,none,none,False,none
1:rpO3/aMJQVbTsTiQVnZy9ZpyMNs=,SF,5.571842193603516E-4,Dd,143.88.0.2,52751,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442742510491E9,CRsQwh2qBCNXlQR6c3,2024-11-01T06:32:22.510Z,none,none,False,none
1:NFRqN4ICp5SDlWeUm/3ArLIOyLc=,SF,0.0012030601501464844,Dd,143.88.0.18,53809,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730442750508283E9,CWe2qC1k4ZKVsTfKPb,2024-11-01T06:32:30.508Z,none,none,False,none
1:RQNEkcqOXqBTQzPfVKv0+mH5i3w=,SF,0.0010790824890136719,Dd,143.88.0.18,44328,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73044275064816E9,CGPnmv2SbKWpHbnqU6,2024-11-01T06:32:30.648Z,none,none,False,none
1:yUlULRw7mTRQcLX2CArJSfbkVfY=,SF,0.004416942596435547,Dd,143.88.1.22,33357,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730442772702909E9,Cf9dXl4VxviEJSMBe7,2024-11-01T06:32:52.702Z,none,none,False,none
1:3lWLJcBxgqGD/bja9MK02eEkB2Q=,SF,0.0024650096893310547,Dd,143.88.0.18,6558,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442801980539E9,CM7CMB4l6F8IlGmP93,2024-11-01T06:33:21.980Z,none,none,False,none
1:wuF6Suo0gaFP1l9Msr/wve+VeNA=,S0,5.462169647216797E-4,D,143.88.13.13,58761,143.88.255.10,53,false,false,0,96,152,2,udp,0,0,0,dns,1.730442803194198E9,CPUFzs2st8KpPCGdoc,2024-11-01T06:33:23.194Z,none,none,False,none
1:M3Z6AxYUtuZpge3e+1iXFCO85NQ=,S0,2.6297569274902344E-4,S,143.88.11.11,51830,143.88.255.10,53,false,false,0,0,120,2,tcp,0,0,0,,1.730442833089416E9,C6fBZd248sZPyo8tY4,2024-11-01T06:33:53.089Z,none,none,False,none
1:PsXubaRkZoGojFe97gPcUU7O7/s=,SF,0.0028638839721679688,Dd,143.88.1.22,41339,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730442833249185E9,CnyprL1hcefzNrhBe1,2024-11-01T06:33:53.249Z,none,none,False,none
1:di2sZDayBd8XbLXaWQjrHVWLZ8g=,SF,8.661746978759766E-4,Dd,143.88.0.18,20959,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730442841284684E9,CQbKa6MxOou2ue2E8,2024-11-01T06:34:01.284Z,none,none,False,none
1:WFEK6sbFOd6OVNF4h/eobNllUUc=,SF,3.998279571533203E-4,Dd,143.88.0.2,29559,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73044286356608E9,C2lhKE4cyGwkoyQgJ5,2024-11-01T06:34:23.566Z,none,none,False,none
1:g3qpG8UTHYtrXkTkI0h4OvucFjw=,SF,0.0012269020080566406,Dd,143.88.0.18,23363,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730442871574963E9,CC3mjC3de9OaCWybt1,2024-11-01T06:34:31.574Z,none,none,False,none
1:RSuPrC5Q1RCqpI8TT6gYuRvRzdw=,S0,5.005270004272461,D,143.88.6.10,49758,143.88.255.10,53,false,false,0,188,300,4,udp,0,0,0,dns,1.730442888875697E9,CJUGMc3nkVmcUSHk14,2024-11-01T06:34:48.875Z,none,none,False,none
